MNIS_id,url,debates
4808,https://hansard.parliament.uk/search/MemberContributions?memberId=4808&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,55
165,https://hansard.parliament.uk/search/MemberContributions?memberId=165&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,104
4127,https://hansard.parliament.uk/search/MemberContributions?memberId=4127&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,24
4116,https://hansard.parliament.uk/search/MemberContributions?memberId=4116&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,48
1487,https://hansard.parliament.uk/search/MemberContributions?memberId=1487&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,88
4572,https://hansard.parliament.uk/search/MemberContributions?memberId=4572&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,116
4795,https://hansard.parliament.uk/search/MemberContributions?memberId=4795&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,33
4870,https://hansard.parliament.uk/search/MemberContributions?memberId=4870&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,81
4061,https://hansard.parliament.uk/search/MemberContributions?memberId=4061&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,128
3934,https://hansard.parliament.uk/search/MemberContributions?memberId=3934&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,73
4040,https://hansard.parliament.uk/search/MemberContributions?memberId=4040&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,30
4781,https://hansard.parliament.uk/search/MemberContributions?memberId=4781&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,84
474,https://hansard.parliament.uk/search/MemberContributions?memberId=474&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,344
1198,https://hansard.parliament.uk/search/MemberContributions?memberId=1198&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,50
4836,https://hansard.parliament.uk/search/MemberContributions?memberId=4836&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,89
280,https://hansard.parliament.uk/search/MemberContributions?memberId=280&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,46
4826,https://hansard.parliament.uk/search/MemberContributions?memberId=4826&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,75
1591,https://hansard.parliament.uk/search/MemberContributions?memberId=1591&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,113
4856,https://hansard.parliament.uk/search/MemberContributions?memberId=4856&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,92
4744,https://hansard.parliament.uk/search/MemberContributions?memberId=4744&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,53
4440,https://hansard.parliament.uk/search/MemberContributions?memberId=4440&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,69
4386,https://hansard.parliament.uk/search/MemberContributions?memberId=4386&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,84
4823,https://hansard.parliament.uk/search/MemberContributions?memberId=4823&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
4378,https://hansard.parliament.uk/search/MemberContributions?memberId=4378&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,16
4834,https://hansard.parliament.uk/search/MemberContributions?memberId=4834&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,61
4774,https://hansard.parliament.uk/search/MemberContributions?memberId=4774&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,52
4832,https://hansard.parliament.uk/search/MemberContributions?memberId=4832&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,55
4735,https://hansard.parliament.uk/search/MemberContributions?memberId=4735&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,93
4674,https://hansard.parliament.uk/search/MemberContributions?memberId=4674&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,71
4451,https://hansard.parliament.uk/search/MemberContributions?memberId=4451&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,50
4034,https://hansard.parliament.uk/search/MemberContributions?memberId=4034&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,21
223,https://hansard.parliament.uk/search/MemberContributions?memberId=223&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,64
4491,https://hansard.parliament.uk/search/MemberContributions?memberId=4491&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,72
4753,https://hansard.parliament.uk/search/MemberContributions?memberId=4753&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,76
1444,https://hansard.parliament.uk/search/MemberContributions?memberId=1444&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,26
4517,https://hansard.parliament.uk/search/MemberContributions?memberId=4517&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,42
4020,https://hansard.parliament.uk/search/MemberContributions?memberId=4020&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,15
4004,https://hansard.parliament.uk/search/MemberContributions?memberId=4004&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
3912,https://hansard.parliament.uk/search/MemberContributions?memberId=3912&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,72
4571,https://hansard.parliament.uk/search/MemberContributions?memberId=4571&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,28
4446,https://hansard.parliament.uk/search/MemberContributions?memberId=4446&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,21
87,https://hansard.parliament.uk/search/MemberContributions?memberId=87&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,30
146,https://hansard.parliament.uk/search/MemberContributions?memberId=146&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,47
4074,https://hansard.parliament.uk/search/MemberContributions?memberId=4074&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,28
4460,https://hansard.parliament.uk/search/MemberContributions?memberId=4460&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,77
111,https://hansard.parliament.uk/search/MemberContributions?memberId=111&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,61
4435,https://hansard.parliament.uk/search/MemberContributions?memberId=4435&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,144
4754,https://hansard.parliament.uk/search/MemberContributions?memberId=4754&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,79
4817,https://hansard.parliament.uk/search/MemberContributions?memberId=4817&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,82
1416,https://hansard.parliament.uk/search/MemberContributions?memberId=1416&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
4603,https://hansard.parliament.uk/search/MemberContributions?memberId=4603&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,34
4633,https://hansard.parliament.uk/search/MemberContributions?memberId=4633&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,28
4051,https://hansard.parliament.uk/search/MemberContributions?memberId=4051&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,73
4126,https://hansard.parliament.uk/search/MemberContributions?memberId=4126&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,17
1562,https://hansard.parliament.uk/search/MemberContributions?memberId=1562&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,47
1571,https://hansard.parliament.uk/search/MemberContributions?memberId=1571&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,71
4432,https://hansard.parliament.uk/search/MemberContributions?memberId=4432&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,152
3990,https://hansard.parliament.uk/search/MemberContributions?memberId=3990&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,104
4018,https://hansard.parliament.uk/search/MemberContributions?memberId=4018&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,3
4466,https://hansard.parliament.uk/search/MemberContributions?memberId=4466&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,76
261,https://hansard.parliament.uk/search/MemberContributions?memberId=261&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,29
1413,https://hansard.parliament.uk/search/MemberContributions?memberId=1413&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,60
4398,https://hansard.parliament.uk/search/MemberContributions?memberId=4398&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,49
76,https://hansard.parliament.uk/search/MemberContributions?memberId=76&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,44
4120,https://hansard.parliament.uk/search/MemberContributions?memberId=4120&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,87
4918,https://hansard.parliament.uk/search/MemberContributions?memberId=4918&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
4029,https://hansard.parliament.uk/search/MemberContributions?memberId=4029&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,101
4400,https://hansard.parliament.uk/search/MemberContributions?memberId=4400&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,51
4874,https://hansard.parliament.uk/search/MemberContributions?memberId=4874&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,124
1541,https://hansard.parliament.uk/search/MemberContributions?memberId=1541&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,16
4773,https://hansard.parliament.uk/search/MemberContributions?memberId=4773&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,26
4843,https://hansard.parliament.uk/search/MemberContributions?memberId=4843&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,26
4814,https://hansard.parliament.uk/search/MemberContributions?memberId=4814&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,137
1506,https://hansard.parliament.uk/search/MemberContributions?memberId=1506&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,115
4473,https://hansard.parliament.uk/search/MemberContributions?memberId=4473&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,37
3985,https://hansard.parliament.uk/search/MemberContributions?memberId=3985&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,125
4450,https://hansard.parliament.uk/search/MemberContributions?memberId=4450&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,66
415,https://hansard.parliament.uk/search/MemberContributions?memberId=415&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,15
1585,https://hansard.parliament.uk/search/MemberContributions?memberId=1585&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,62
4070,https://hansard.parliament.uk/search/MemberContributions?memberId=4070&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,115
1526,https://hansard.parliament.uk/search/MemberContributions?memberId=1526&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,66
4827,https://hansard.parliament.uk/search/MemberContributions?memberId=4827&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,53
4782,https://hansard.parliament.uk/search/MemberContributions?memberId=4782&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,49
4645,https://hansard.parliament.uk/search/MemberContributions?memberId=4645&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,105
150,https://hansard.parliament.uk/search/MemberContributions?memberId=150&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,14
1520,https://hansard.parliament.uk/search/MemberContributions?memberId=1520&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,89
4480,https://hansard.parliament.uk/search/MemberContributions?memberId=4480&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,47
3948,https://hansard.parliament.uk/search/MemberContributions?memberId=3948&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,1
4593,https://hansard.parliament.uk/search/MemberContributions?memberId=4593&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
4842,https://hansard.parliament.uk/search/MemberContributions?memberId=4842&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,73
3944,https://hansard.parliament.uk/search/MemberContributions?memberId=3944&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,54
4510,https://hansard.parliament.uk/search/MemberContributions?memberId=4510&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,88
350,https://hansard.parliament.uk/search/MemberContributions?memberId=350&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,72
4636,https://hansard.parliament.uk/search/MemberContributions?memberId=4636&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
69,https://hansard.parliament.uk/search/MemberContributions?memberId=69&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,15
400,https://hansard.parliament.uk/search/MemberContributions?memberId=400&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,39
4528,https://hansard.parliament.uk/search/MemberContributions?memberId=4528&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,45
3977,https://hansard.parliament.uk/search/MemberContributions?memberId=3977&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,56
4050,https://hansard.parliament.uk/search/MemberContributions?memberId=4050&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,13
473,https://hansard.parliament.uk/search/MemberContributions?memberId=473&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,13
4467,https://hansard.parliament.uk/search/MemberContributions?memberId=4467&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,77
4794,https://hansard.parliament.uk/search/MemberContributions?memberId=4794&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,36
4833,https://hansard.parliament.uk/search/MemberContributions?memberId=4833&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,106
1524,https://hansard.parliament.uk/search/MemberContributions?memberId=1524&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,105
3969,https://hansard.parliament.uk/search/MemberContributions?memberId=3969&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,63
4494,https://hansard.parliament.uk/search/MemberContributions?memberId=4494&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,35
4602,https://hansard.parliament.uk/search/MemberContributions?memberId=4602&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,147
140,https://hansard.parliament.uk/search/MemberContributions?memberId=140&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,22
1521,https://hansard.parliament.uk/search/MemberContributions?memberId=1521&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,43
4813,https://hansard.parliament.uk/search/MemberContributions?memberId=4813&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,140
4363,https://hansard.parliament.uk/search/MemberContributions?memberId=4363&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,27
4474,https://hansard.parliament.uk/search/MemberContributions?memberId=4474&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,142
1537,https://hansard.parliament.uk/search/MemberContributions?memberId=1537&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,97
1522,https://hansard.parliament.uk/search/MemberContributions?memberId=1522&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,23
4803,https://hansard.parliament.uk/search/MemberContributions?memberId=4803&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,45
4873,https://hansard.parliament.uk/search/MemberContributions?memberId=4873&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,142
1514,https://hansard.parliament.uk/search/MemberContributions?memberId=1514&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,53
481,https://hansard.parliament.uk/search/MemberContributions?memberId=481&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,22
1606,https://hansard.parliament.uk/search/MemberContributions?memberId=1606&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,97
4830,https://hansard.parliament.uk/search/MemberContributions?memberId=4830&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,39
467,https://hansard.parliament.uk/search/MemberContributions?memberId=467&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,914
4407,https://hansard.parliament.uk/search/MemberContributions?memberId=4407&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,50
4853,https://hansard.parliament.uk/search/MemberContributions?memberId=4853&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,40
4635,https://hansard.parliament.uk/search/MemberContributions?memberId=4635&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,29
4839,https://hansard.parliament.uk/search/MemberContributions?memberId=4839&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,58
1572,https://hansard.parliament.uk/search/MemberContributions?memberId=1572&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,90
4771,https://hansard.parliament.uk/search/MemberContributions?memberId=4771&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,118
4511,https://hansard.parliament.uk/search/MemberContributions?memberId=4511&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,101
4394,https://hansard.parliament.uk/search/MemberContributions?memberId=4394&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,29
4619,https://hansard.parliament.uk/search/MemberContributions?memberId=4619&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,36
4634,https://hansard.parliament.uk/search/MemberContributions?memberId=4634&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,158
4243,https://hansard.parliament.uk/search/MemberContributions?memberId=4243&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,55
3945,https://hansard.parliament.uk/search/MemberContributions?memberId=3945&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,20
4498,https://hansard.parliament.uk/search/MemberContributions?memberId=4498&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,29
40,https://hansard.parliament.uk/search/MemberContributions?memberId=40&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,73
4752,https://hansard.parliament.uk/search/MemberContributions?memberId=4752&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,35
4490,https://hansard.parliament.uk/search/MemberContributions?memberId=4490&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,22
4320,https://hansard.parliament.uk/search/MemberContributions?memberId=4320&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,63
1423,https://hansard.parliament.uk/search/MemberContributions?memberId=1423&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,88
4592,https://hansard.parliament.uk/search/MemberContributions?memberId=4592&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,35
1533,https://hansard.parliament.uk/search/MemberContributions?memberId=1533&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,121
3970,https://hansard.parliament.uk/search/MemberContributions?memberId=3970&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,40
4824,https://hansard.parliament.uk/search/MemberContributions?memberId=4824&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,100
4761,https://hansard.parliament.uk/search/MemberContributions?memberId=4761&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,83
3996,https://hansard.parliament.uk/search/MemberContributions?memberId=3996&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,83
4621,https://hansard.parliament.uk/search/MemberContributions?memberId=4621&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,46
1502,https://hansard.parliament.uk/search/MemberContributions?memberId=1502&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,41
4763,https://hansard.parliament.uk/search/MemberContributions?memberId=4763&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,78
4501,https://hansard.parliament.uk/search/MemberContributions?memberId=4501&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,62
1438,https://hansard.parliament.uk/search/MemberContributions?memberId=1438&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,115
4024,https://hansard.parliament.uk/search/MemberContributions?memberId=4024&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
4716,https://hansard.parliament.uk/search/MemberContributions?memberId=4716&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,136
4631,https://hansard.parliament.uk/search/MemberContributions?memberId=4631&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,62
4862,https://hansard.parliament.uk/search/MemberContributions?memberId=4862&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,49
4316,https://hansard.parliament.uk/search/MemberContributions?memberId=4316&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,38
1566,https://hansard.parliament.uk/search/MemberContributions?memberId=1566&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,32
4805,https://hansard.parliament.uk/search/MemberContributions?memberId=4805&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,82
4680,https://hansard.parliament.uk/search/MemberContributions?memberId=4680&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,33
1588,https://hansard.parliament.uk/search/MemberContributions?memberId=1588&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,75
4026,https://hansard.parliament.uk/search/MemberContributions?memberId=4026&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,26
4671,https://hansard.parliament.uk/search/MemberContributions?memberId=4671&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,70
4359,https://hansard.parliament.uk/search/MemberContributions?memberId=4359&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,72
1200,https://hansard.parliament.uk/search/MemberContributions?memberId=1200&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,11
4410,https://hansard.parliament.uk/search/MemberContributions?memberId=4410&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,35
4858,https://hansard.parliament.uk/search/MemberContributions?memberId=4858&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,66
4134,https://hansard.parliament.uk/search/MemberContributions?memberId=4134&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,70
4505,https://hansard.parliament.uk/search/MemberContributions?memberId=4505&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,62
36,https://hansard.parliament.uk/search/MemberContributions?memberId=36&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,331
4630,https://hansard.parliament.uk/search/MemberContributions?memberId=4630&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,83
206,https://hansard.parliament.uk/search/MemberContributions?memberId=206&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,42
4608,https://hansard.parliament.uk/search/MemberContributions?memberId=4608&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,73
4852,https://hansard.parliament.uk/search/MemberContributions?memberId=4852&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,87
4025,https://hansard.parliament.uk/search/MemberContributions?memberId=4025&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,66
4139,https://hansard.parliament.uk/search/MemberContributions?memberId=4139&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,25
4403,https://hansard.parliament.uk/search/MemberContributions?memberId=4403&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,32
4923,https://hansard.parliament.uk/search/MemberContributions?memberId=4923&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,NA
4117,https://hansard.parliament.uk/search/MemberContributions?memberId=4117&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,61
345,https://hansard.parliament.uk/search/MemberContributions?memberId=345&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,131
4749,https://hansard.parliament.uk/search/MemberContributions?memberId=4749&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,30
4277,https://hansard.parliament.uk/search/MemberContributions?memberId=4277&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,105
4659,https://hansard.parliament.uk/search/MemberContributions?memberId=4659&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,29
4009,https://hansard.parliament.uk/search/MemberContributions?memberId=4009&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,55
4500,https://hansard.parliament.uk/search/MemberContributions?memberId=4500&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,17
54,https://hansard.parliament.uk/search/MemberContributions?memberId=54&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,124
1396,https://hansard.parliament.uk/search/MemberContributions?memberId=1396&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,41
4640,https://hansard.parliament.uk/search/MemberContributions?memberId=4640&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,197
450,https://hansard.parliament.uk/search/MemberContributions?memberId=450&startDate=2019-12-19&endDate=2021-04-29&type=Spoken&outputType=Group&partial=True,61
