MNIS_id,url,debates
4459,http://hansard.parliament.uk/search/MemberContributions?memberId=4459&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,38
1559,http://hansard.parliament.uk/search/MemberContributions?memberId=1559&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,15
4616,http://hansard.parliament.uk/search/MemberContributions?memberId=4616&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,12
4606,http://hansard.parliament.uk/search/MemberContributions?memberId=4606&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,42
152,http://hansard.parliament.uk/search/MemberContributions?memberId=152&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,65
1542,http://hansard.parliament.uk/search/MemberContributions?memberId=1542&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,38
491,http://hansard.parliament.uk/search/MemberContributions?memberId=491&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,50
483,http://hansard.parliament.uk/search/MemberContributions?memberId=483&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,36
4846,http://hansard.parliament.uk/search/MemberContributions?memberId=4846&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,29
4807,http://hansard.parliament.uk/search/MemberContributions?memberId=4807&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,22
3943,http://hansard.parliament.uk/search/MemberContributions?memberId=3943&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,81
4808,http://hansard.parliament.uk/search/MemberContributions?memberId=4808&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,50
165,http://hansard.parliament.uk/search/MemberContributions?memberId=165&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,117
4127,http://hansard.parliament.uk/search/MemberContributions?memberId=4127&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,14
4116,http://hansard.parliament.uk/search/MemberContributions?memberId=4116&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,39
